maintenance_id,full_date,maintenance_type,failure_type,is_unscheduled,mileage_at_event,parts_cost_myr,labour_hours,labour_cost_myr,total_cost_myr,downtime_hours,technician_count,warranty_covered,plate_number,model,brand,year_manufactured,engine_type,gross_weight_kg,fleet_segment,home_state,purchase_date,current_mileage_km,is_active,component_name,component_category,subsystem,expected_lifespan_km,unit_cost_myr,criticality_level,workshop_name,city,workshop_state,region,capacity_bays,is_authorised_scania,workshop_type,year,quarter,month,month_name,week,day_of_week,is_weekend,is_public_holiday
MNT-000071,2022-04-03,Scheduled PM,,False,358137,1218.02,4.6,398.06,1616.08,2.5,2,False,MC7201,Volvo FM,Volvo,2019,Euro 5,40000,Long Haul,Kedah,2019-01-24,357419,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2022,2,4,April,13,Sunday,True,False
MNT-000072,2022-06-13,Scheduled PM,,False,386195,1057.27,3.2,412.67,1469.94,5.9,1,False,MC7201,Volvo FM,Volvo,2019,Euro 5,40000,Long Haul,Kedah,2019-01-24,357419,True,Alternator,Electrical,Generation,200000,1400,High,Volvo Trucks Shah Alam,Shah Alam,Selangor,West,10,True,Authorised Dealer,2022,2,6,June,24,Monday,False,False
MNT-000073,2022-06-23,Scheduled PM,,False,391459,539.78,6.5,790.12,1329.9,4.7,3,False,MC7201,Volvo FM,Volvo,2019,Euro 5,40000,Long Haul,Kedah,2019-01-24,357419,True,Brake Drums,Braking System,Friction,150000,850,Critical,Volvo Trucks Shah Alam,Shah Alam,Selangor,West,10,True,Authorised Dealer,2022,2,6,June,25,Thursday,False,False
MNT-000074,2022-07-12,Corrective,Leak,True,399840,146.43,1.5,144.04,290.47,20.1,3,False,MC7201,Volvo FM,Volvo,2019,Euro 5,40000,Long Haul,Kedah,2019-01-24,357419,True,Coolant Hoses,Cooling System,Fluid Transfer,60000,95,Medium,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2022,3,7,July,28,Tuesday,False,False
MNT-000075,2022-07-22,Scheduled PM,,False,427028,70.07,9.2,1234.11,1304.18,2.8,2,False,MC7201,Volvo FM,Volvo,2019,Euro 5,40000,Long Haul,Kedah,2019-01-24,357419,True,Air Filter,Engine,Air Intake,20000,85,High,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2022,3,7,July,29,Friday,False,False
MNT-000076,2022-10-10,Scheduled PM,,False,452608,400.34,5.6,702.81,1103.15,6.3,2,False,MC7201,Volvo FM,Volvo,2019,Euro 5,40000,Long Haul,Kedah,2019-01-24,357419,True,Tyres (Rear),Tyres,Contact,60000,580,Critical,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2022,4,10,October,41,Monday,False,False
MNT-000077,2023-03-07,Corrective,Corrosion,True,476927,567.14,1.7,146.32,713.46,19.0,4,False,MC7201,Volvo FM,Volvo,2019,Euro 5,40000,Long Haul,Kedah,2019-01-24,357419,True,Brake Pads (Front),Braking System,Friction,40000,320,Critical,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2023,1,3,March,10,Tuesday,False,False
MNT-000078,2023-03-24,Scheduled PM,,False,500060,1007.15,3.7,332.22,1339.37,2.5,3,False,MC7201,Volvo FM,Volvo,2019,Euro 5,40000,Long Haul,Kedah,2019-01-24,357419,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2023,1,3,March,12,Friday,False,False
MNT-000079,2023-06-04,Predictive,,False,524947,2594.34,10.6,1476.53,4070.87,8.1,2,False,MC7201,Volvo FM,Volvo,2019,Euro 5,40000,Long Haul,Kedah,2019-01-24,357419,True,Turbocharger,Engine,Forced Induction,250000,3200,Critical,Mercedes-Benz Trucks PJ,Petaling Jaya,Selangor,West,8,True,Authorised Dealer,2023,2,6,June,22,Sunday,True,False
MNT-000080,2023-06-20,Corrective,Corrosion,True,537846,1435.77,3.3,447.36,1883.13,11.7,4,False,MC7201,Volvo FM,Volvo,2019,Euro 5,40000,Long Haul,Kedah,2019-01-24,357419,True,Brake Drums,Braking System,Friction,150000,850,Critical,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2023,2,6,June,25,Tuesday,False,False
MNT-000081,2023-06-20,Corrective,Vibration,True,561470,3304.9,4.1,431.64,3736.54,11.7,4,False,MC7201,Volvo FM,Volvo,2019,Euro 5,40000,Long Haul,Kedah,2019-01-24,357419,True,Drive Shaft,Drivetrain,Power Transfer,300000,2400,Critical,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2023,2,6,June,25,Tuesday,False,False
MNT-000082,2024-01-29,Corrective,Blockage,True,568682,1059.49,9.4,1380.03,2439.52,4.3,1,False,MC7201,Volvo FM,Volvo,2019,Euro 5,40000,Long Haul,Kedah,2019-01-24,357419,True,Water Pump,Cooling System,Circulation,150000,620,High,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2024,1,1,January,5,Monday,False,False
MNT-000083,2024-10-26,Predictive,,False,583069,57.61,11.4,1648.22,1705.83,12.0,4,False,MC7201,Volvo FM,Volvo,2019,Euro 5,40000,Long Haul,Kedah,2019-01-24,357419,True,Fuel Filter,Fuel System,Filtration,20000,65,High,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2024,4,10,October,43,Saturday,True,False
MNT-000084,2024-12-31,Scheduled PM,,False,598224,1365.22,7.6,893.45,2258.67,3.7,1,False,MC7201,Volvo FM,Volvo,2019,Euro 5,40000,Long Haul,Kedah,2019-01-24,357419,True,Clutch Assembly,Transmission,Coupling,200000,1800,High,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2024,4,12,December,1,Tuesday,False,False
MNT-000085,2020-01-21,Corrective,Crack,True,69249,150.45,2.0,183.37,333.82,19.6,1,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Air Filter,Engine,Air Intake,20000,85,High,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2020,1,1,January,4,Tuesday,False,False
MNT-000086,2020-01-24,Scheduled PM,,False,94811,2489.19,3.5,408.34,2897.53,7.9,1,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Turbocharger,Engine,Forced Induction,250000,3200,Critical,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2020,1,1,January,4,Friday,False,False
MNT-000087,2020-04-10,Scheduled PM,,False,108170,750.27,7.0,804.81,1555.08,4.2,1,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Starter Motor,Electrical,Starting,150000,950,High,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2020,2,4,April,15,Friday,False,False
MNT-000088,2020-07-30,Scheduled PM,,False,113572,473.32,0.5,65.93,539.25,7.2,2,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Water Pump,Cooling System,Circulation,150000,620,High,Roadside Emergency Unit Central,Kuala Lumpur,Kuala Lumpur,West,2,False,Mobile Unit,2020,3,7,July,31,Thursday,False,False
MNT-000089,2020-09-07,Scheduled PM,,False,136688,2566.84,11.2,1013.67,3580.51,7.1,4,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Turbocharger,Engine,Forced Induction,250000,3200,Critical,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2020,3,9,September,37,Monday,False,False
MNT-000090,2020-10-10,Scheduled PM,,False,153904,446.52,3.6,469.51,916.03,2.5,1,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Tyres (Rear),Tyres,Contact,60000,580,Critical,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2020,4,10,October,41,Saturday,True,False
MNT-000091,2020-11-16,Scheduled PM,,False,172041,88.87,6.4,611.99,700.86,2.3,1,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Gearbox Oil,Transmission,Lubrication,60000,120,Medium,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2020,4,11,November,47,Monday,False,False
MNT-000092,2021-03-11,Emergency,Uneven Wear,True,186595,1426.13,5.8,499.07,1925.2,30.3,3,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Tyres (Rear),Tyres,Contact,60000,580,Critical,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2021,1,3,March,10,Thursday,False,False
MNT-000093,2021-03-22,Corrective,Overheating,True,209504,1308.12,9.4,1408.54,2716.66,18.6,2,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Brake Drums,Braking System,Friction,150000,850,Critical,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2021,1,3,March,12,Monday,False,False
MNT-000094,2021-07-20,Corrective,Blockage,True,214818,3109.55,7.8,919.68,4029.23,17.9,3,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,DPF Filter,Emissions,Filtration,200000,2200,High,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2021,3,7,July,29,Tuesday,False,False
MNT-000095,2021-08-19,Scheduled PM,,False,227622,837.68,4.0,526.66,1364.34,3.2,4,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Starter Motor,Electrical,Starting,150000,950,High,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2021,3,8,August,33,Thursday,False,False
MNT-000096,2022-03-10,Emergency,Pressure Loss,True,249653,164.81,1.0,99.59,264.4,21.3,4,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Fuel Filter,Fuel System,Filtration,20000,65,High,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2022,1,3,March,10,Thursday,False,False
MNT-000097,2022-06-25,Corrective,Blowout,True,257105,860.81,2.0,173.38,1034.19,20.4,1,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Tyres (Rear),Tyres,Contact,60000,580,Critical,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2022,2,6,June,25,Saturday,True,False
MNT-000098,2022-12-07,Scheduled PM,,False,274981,91.92,10.3,1034.3,1126.22,7.6,3,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Gearbox Oil,Transmission,Lubrication,60000,120,Medium,Highway Fleet Services Seremban,Seremban,Negeri Sembilan,West,8,False,Fleet Workshop,2022,4,12,December,49,Wednesday,False,False
MNT-000099,2023-01-23,Emergency,Leak,True,285073,4433.37,9.5,894.8,5328.17,44.6,1,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Injectors,Fuel System,Injection,200000,2800,Critical,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2023,1,1,January,4,Monday,False,False
MNT-000100,2023-03-21,Predictive,,False,296876,568.3,1.9,193.77,762.07,11.2,4,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Tyres (Rear),Tyres,Contact,60000,580,Critical,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2023,1,3,March,12,Tuesday,False,False
MNT-000101,2023-04-02,Scheduled PM,,False,324967,593.52,9.8,846.03,1439.55,3.8,1,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Water Pump,Cooling System,Circulation,150000,620,High,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2023,2,4,April,13,Sunday,True,False
MNT-000102,2023-04-17,Emergency,Overheating,True,339759,597.75,5.1,753.72,1351.47,9.2,3,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Brake Pads (Front),Braking System,Friction,40000,320,Critical,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2023,2,4,April,16,Monday,False,False
MNT-000103,2023-05-01,Scheduled PM,,False,359899,64.81,9.1,1016.05,1080.86,3.5,1,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Coolant Hoses,Cooling System,Fluid Transfer,60000,95,Medium,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2023,2,5,May,18,Monday,False,False
MNT-000104,2023-10-26,Corrective,Blockage,True,377096,74.29,2.0,297.56,371.85,20.5,1,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Fuel Filter,Fuel System,Filtration,20000,65,High,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2023,4,10,October,43,Thursday,False,False
MNT-000105,2024-08-09,Scheduled PM,,False,403263,45.99,12.0,1022.99,1068.98,3.2,4,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Engine Oil Filter,Engine,Lubrication,15000,45,High,Roadside Emergency Unit Central,Kuala Lumpur,Kuala Lumpur,West,2,False,Mobile Unit,2024,3,8,August,32,Friday,False,False
MNT-000106,2024-08-16,Corrective,Failure to Start,True,413767,936.57,1.0,103.21,1039.78,13.2,4,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Battery,Electrical,Storage,24000,480,Medium,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2024,3,8,August,33,Friday,False,False
MNT-000107,2024-10-07,Scheduled PM,,False,424899,2126.25,2.5,319.56,2445.81,3.3,3,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Turbocharger,Engine,Forced Induction,250000,3200,Critical,Mercedes-Benz Trucks PJ,Petaling Jaya,Selangor,West,8,True,Authorised Dealer,2024,4,10,October,41,Monday,False,False
MNT-000108,2024-11-15,Scheduled PM,,False,446246,2006.52,7.6,934.7,2941.22,5.9,4,False,SB4733,Hino 700,Hino,2020,Euro 5,25000,Urban Delivery,Johor,2020-10-07,294098,True,Injectors,Fuel System,Injection,200000,2800,Critical,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2024,4,11,November,46,Friday,False,False
MNT-000109,2020-02-05,Corrective,Excessive Wear,True,63681,2066.18,9.9,976.7,3042.88,22.3,2,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Clutch Assembly,Transmission,Coupling,200000,1800,High,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2020,1,2,February,6,Wednesday,False,False
MNT-000110,2020-02-17,Predictive,,False,74373,3643.53,4.6,624.76,4268.29,20.8,2,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Turbocharger,Engine,Forced Induction,250000,3200,Critical,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2020,1,2,February,8,Monday,False,False
MNT-000111,2020-02-23,Corrective,Overheating,True,90896,4396.4,7.3,767.34,5163.74,18.1,2,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Turbocharger,Engine,Forced Induction,250000,3200,Critical,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2020,1,2,February,8,Sunday,True,False
MNT-000112,2020-06-09,Scheduled PM,,False,101648,72.61,11.7,1599.72,1672.33,5.3,4,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Fuel Filter,Fuel System,Filtration,20000,65,High,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2020,2,6,June,24,Tuesday,False,False
MNT-000113,2021-03-31,Scheduled PM,,False,126771,551.92,6.6,629.09,1181.01,2.0,2,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Brake Drums,Braking System,Friction,150000,850,Critical,Mercedes-Benz Trucks PJ,Petaling Jaya,Selangor,West,8,True,Authorised Dealer,2021,1,3,March,13,Wednesday,False,False
MNT-000114,2021-05-09,Scheduled PM,,False,136611,768.6,10.5,1429.78,2198.38,2.4,2,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2021,2,5,May,18,Sunday,True,False
MNT-000115,2021-05-28,Corrective,Wear,True,144921,1159.77,11.3,1199.51,2359.28,11.9,3,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Tyres (Rear),Tyres,Contact,60000,580,Critical,Northern Truck Services Ipoh,Ipoh,Perak,North,6,False,Independent,2021,2,5,May,21,Friday,False,False
MNT-000116,2021-08-10,Corrective,Sensor Failure,True,171193,2105.86,9.6,1405.52,3511.38,23.2,3,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,DPF Filter,Emissions,Filtration,200000,2200,High,Scania Kuching,Kuching,Sarawak,East,6,True,Authorised Dealer,2021,3,8,August,32,Tuesday,False,False
MNT-000117,2021-09-20,Corrective,Overheating,True,195491,3442.36,9.6,1392.18,4834.54,8.5,2,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Radiator,Cooling System,Heat Exchange,300000,1800,High,Volvo Trucks Shah Alam,Shah Alam,Selangor,West,10,True,Authorised Dealer,2021,3,9,September,38,Monday,False,False
MNT-000118,2021-11-29,Corrective,Corrosion,True,219261,407.89,0.5,46.22,454.11,18.0,4,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Brake Pads (Rear),Braking System,Friction,50000,280,Critical,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2021,4,11,November,48,Monday,False,False
MNT-000119,2021-11-30,Scheduled PM,,False,242792,627.96,11.6,1675.88,2303.84,3.3,1,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Brake Drums,Braking System,Friction,150000,850,Critical,East Coast Truck Repairs Kuantan,Kuantan,Pahang,East,4,False,Independent,2021,4,11,November,48,Tuesday,False,False
MNT-000120,2022-02-04,Scheduled PM,,False,250699,505.32,11.8,1140.58,1645.9,3.0,3,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Water Pump,Cooling System,Circulation,150000,620,High,Highway Fleet Services Seremban,Seremban,Negeri Sembilan,West,8,False,Fleet Workshop,2022,1,2,February,5,Friday,False,False
MNT-000121,2022-05-11,Warranty Claim,,False,259239,885.01,8.5,804.76,1689.77,11.0,1,True,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Highway Fleet Services Seremban,Seremban,Negeri Sembilan,West,8,False,Fleet Workshop,2022,2,5,May,19,Wednesday,False,False
MNT-000122,2022-05-25,Scheduled PM,,False,276648,517.17,10.7,1581.86,2099.03,5.0,3,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Tyres (Rear),Tyres,Contact,60000,580,Critical,Mercedes-Benz Trucks PJ,Petaling Jaya,Selangor,West,8,True,Authorised Dealer,2022,2,5,May,21,Wednesday,False,False
MNT-000123,2022-05-26,Emergency,Crack,True,286977,73.74,8.0,1123.87,1197.61,51.4,4,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Engine Oil Filter,Engine,Lubrication,15000,45,High,Trans Logistics Workshop KL,Kuala Lumpur,Kuala Lumpur,West,18,False,Fleet Workshop,2022,2,5,May,21,Thursday,False,False
MNT-000124,2022-09-20,Warranty Claim,,False,295408,503.86,0.7,57.64,561.5,9.2,1,True,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Wheel Bearings,Suspension,Rolling,200000,450,High,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2022,3,9,September,38,Tuesday,False,False
MNT-000125,2022-10-30,Emergency,Crack,True,311481,2692.56,11.3,963.33,3655.89,70.6,4,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Fifth Wheel Coupling,Coupling,Connection,300000,1100,Critical,Scania Johor Bahru,Johor Bahru,Johor,South,10,True,Authorised Dealer,2022,4,10,October,43,Sunday,True,False
MNT-000126,2022-12-26,Scheduled PM,,False,319799,1502.69,10.7,979.58,2482.27,2.9,3,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Clutch Assembly,Transmission,Coupling,200000,1800,High,Volvo Trucks Shah Alam,Shah Alam,Selangor,West,10,True,Authorised Dealer,2022,4,12,December,52,Monday,False,False
MNT-000127,2023-03-20,Scheduled PM,,False,346445,621.6,11.1,1318.55,1940.15,5.2,3,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Tyres (Front),Tyres,Contact,80000,650,Critical,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2023,1,3,March,12,Monday,False,False
MNT-000128,2023-07-27,Corrective,Hydraulic Failure,True,351570,329.79,6.1,722.71,1052.5,5.1,4,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Brake Pads (Front),Braking System,Friction,40000,320,Critical,Scania Penang,Butterworth,Penang,North,8,True,Authorised Dealer,2023,3,7,July,30,Thursday,False,False
MNT-000129,2023-11-28,Corrective,Wear,True,377482,1010.44,1.6,181.8,1192.24,8.1,3,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Tyres (Rear),Tyres,Contact,60000,580,Critical,Scania Kota Kinabalu,Kota Kinabalu,Sabah,East,6,True,Authorised Dealer,2023,4,11,November,48,Tuesday,False,False
MNT-000130,2023-12-27,Scheduled PM,,False,391165,1282.61,5.9,796.15,2078.76,7.4,1,False,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Radiator,Cooling System,Heat Exchange,300000,1800,High,Scania Shah Alam Service Centre,Shah Alam,Selangor,West,12,True,Authorised Dealer,2023,4,12,December,52,Wednesday,False,False
MNT-000131,2024-01-17,Warranty Claim,,False,410772,630.94,10.7,994.48,1625.42,11.4,1,True,WD6820,Mercedes Actros 1845,Mercedes-Benz,2019,Euro 6,44000,Regional,Sabah,2019-08-21,785911,True,Water Pump,Cooling System,Circulation,150000,620,High,Roadside Emergency Unit Central,Kuala Lumpur,Kuala Lumpur,West,2,False,Mobile Unit,2024,1,1,January,3,Wednesday,False,False
